PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
843,1,0,0.026847985703452436,0,0,-0.024232740677566176,2,1
844,3,1,0.3720585128432134,0,0,-0.5185133868995382,2,0
845,3,1,-0.9704268704780792,0,0,-0.4737388550789219,1,0
846,3,1,0.9474093914094817,0,0,-0.4961261209892301,1,0
847,3,1,0.10356143617895487,8,2,0.751523754461651,1,0
848,3,1,0.41041523808096464,0,0,-0.4891674544258282,2,0
849,2,1,-0.12657891524755244,0,1,0.016014029498268696,1,0
850,1,0,-0.12657891524755244,1,0,1.1450204511478064,2,1
851,3,1,-1.9677017266596109,4,2,-0.01869880977838891,1,0
852,3,1,3.40223980662556,0,0,-0.4915983593444487,1,0
853,3,0,-1.5841344742820986,1,1,-0.34126057402963506,2,0
854,1,0,-1.0471403209535817,0,1,0.14480369406094026,1,1
855,2,0,1.1008362923604866,1,0,-0.12484966611715337,1,0
856,3,0,-0.8937134200025768,0,1,-0.45990402783097867,1,1
857,1,0,1.177549742835989,1,1,2.669618413871151,1,1
858,1,1,1.6378304456890036,0,0,-0.11378180431879875,1,1
859,3,0,-0.43343271714956216,0,3,-0.26051549136436636,2,1
860,3,1,0.10356143617895487,0,0,-0.502581702925434,2,0
861,3,1,0.8706959409339792,2,0,-0.36415092456714115,1,0
862,2,1,-0.6635730685760695,1,0,-0.4166387498919562,1,0
863,1,0,1.4076900942624964,0,0,-0.1262744017813779,1,1
864,3,0,-0.35671926667405973,8,2,0.751523754461651,1,0
865,2,1,-0.43343271714956216,0,0,-0.38645367226008004,1,0
866,2,0,0.9474093914094817,0,0,-0.38645367226008004,1,1
867,2,0,-0.20329236572305487,1,0,-0.3691817708391205,2,1
868,1,1,0.10356143617895487,0,0,0.36808875031945465,1,0
869,3,1,0.10356143617895487,0,0,-0.4568855200677911,1,0
870,3,1,-1.9677017266596109,1,1,-0.42401799520369554,1,1
871,3,1,-0.2800058161985573,0,0,-0.4891674544258282,1,0
872,1,0,1.3309766437869939,1,1,0.40951072618442386,1,1
873,1,1,0.2569883371299597,0,0,-0.5474407529634195,1,0
874,3,1,1.3309766437869939,0,0,-0.4669472126117498,1,0
875,2,0,-0.12657891524755244,1,0,-0.16509643629298823,2,1
876,3,0,-1.1238537714290842,0,0,-0.5026662211428032,2,1
877,3,1,-0.740286519051572,0,0,-0.4499268535043892,1,0
878,3,1,-0.8169999695270743,0,0,-0.4891674544258282,1,0
879,3,1,0.10356143617895487,0,0,-0.4891674544258282,1,0
880,1,0,2.0213976980665156,0,1,1.0253688157535579,2,1
881,2,0,-0.35671926667405973,0,1,-0.12484966611715337,1,1
882,3,1,0.2569883371299597,0,0,-0.4891674544258282,1,0
883,3,0,-0.5868596181005671,0,0,-0.4364260744489054,1,0
884,2,1,-0.12657891524755244,0,0,-0.43676213497987365,1,0
885,3,1,-0.35671926667405973,0,0,-0.5061878135331888,1,0
886,3,0,0.7172690399829743,0,5,-0.061964087717411374,3,0
887,2,1,-0.20329236572305487,0,0,-0.38645367226008004,1,0
888,1,0,-0.8169999695270743,0,0,-0.04435612576548362,1,1
889,3,0,-0.35671926667405973,1,2,-0.17616429809134285,1,0
890,1,1,-0.2800058161985573,0,0,-0.04435612576548362,2,1
891,3,1,0.18027488665445732,0,0,-0.49210144397164657,3,0
